5.394278910135886917e+01,9.619477899189338643e+01
6.037706916442161997e+01,9.347954099031558428e+01
5.524800133524028922e+01,8.837393538503771140e+01
5.958685189701078855e+01,8.474203162406224976e+01
5.739272878504487352e+01,8.272744311863129951e+01
6.321465664551183039e+01,8.150531604229962568e+01
5.631003365646803616e+01,7.746742346790132672e+01
5.923170361862599975e+01,7.572298433541399731e+01
5.779450245630409455e+01,7.337125098758107811e+01
5.819660162114963953e+01,6.970968862869668214e+01
5.514409900530887398e+01,6.939028881034589347e+01
5.447812574988635959e+01,6.961449115445768143e+01
4.782025698467835895e+01,6.941356790204264371e+01
4.779409295646681244e+01,6.862915059927509276e+01
4.457695175360125006e+01,7.162457595574264246e+01
4.606184185907503803e+01,7.368619792906866905e+01
4.145900211396963186e+01,7.358842565552282622e+01
3.797077085210568015e+01,7.779079460584262051e+01
3.540020620937991680e+01,7.895849944420031363e+01
3.475000948290157510e+01,8.247862272279147078e+01
3.733671846849150455e+01,8.700201943186419840e+01
3.183562680274784995e+01,9.068080379970125193e+01
2.608870222638262959e+01,9.384373596645302484e+01
2.596811989911039831e+01,9.914575217279315211e+01
2.347983685594507719e+01,1.008685573821004766e+02
2.279550613928740077e+01,1.050463748300123115e+02
1.921530123804298640e+01,1.080800177297214617e+02
2.117642705874364850e+01,1.131351983853893586e+02
2.107916264200941825e+01,1.149887348831313716e+02
2.083488877991740296e+01,1.192472992439456903e+02
1.758101479015153856e+01,1.238773715459676055e+02
1.868573284210696173e+01,1.251074324345460553e+02
2.567401488682951438e+01,1.272555606288172783e+02
2.242173045629972705e+01,1.279679154764697842e+02
2.376394516747750885e+01,1.293837494679705742e+02
2.619347581686567850e+01,1.313244612988388269e+02
3.021614883997239431e+01,1.298583541864739459e+02
2.947898041301206007e+01,1.296736132720336059e+02
3.199561712230032384e+01,1.304151503001497758e+02
3.508314098673966441e+01,1.286708686697000701e+02
3.678955403018219528e+01,1.250858820613747753e+02
4.002869985839370770e+01,1.235661051264292638e+02
4.298051956365728898e+01,1.234840668303023108e+02
4.654562365230717802e+01,1.191961453194085863e+02
4.414831556423195735e+01,1.143901302118230490e+02
5.233268827018863334e+01,1.099780486123083563e+02
5.352374319741907982e+01,1.067373396143081692e+02
5.499357229073797981e+01,1.047556725413727321e+02
5.530382966869904493e+01,9.810091753520340774e+01
5.943973268025827394e+01,9.564880645959293304e+01
5.889971842062723795e+01,9.294539457051804732e+01
5.883139968082860349e+01,8.799242695653128976e+01
5.864182683060424495e+01,8.560296674637882575e+01
5.651876553103979006e+01,8.209678103017057538e+01
6.121126931300062068e+01,7.743676956740164030e+01
5.894884736318550011e+01,7.663780345262978244e+01
6.025818764602727384e+01,7.405553781377665246e+01
5.860508612805949014e+01,7.112953650384929460e+01
6.046740470623066699e+01,7.253564879672374843e+01
5.415375830330093265e+01,7.112566461952798136e+01
5.150501244994515559e+01,7.054863976185198737e+01
5.100271445265972403e+01,7.076555291666026903e+01
4.820431282362443426e+01,7.116006888097682292e+01
4.504629051344831225e+01,7.244447274958433525e+01
4.271333338038161997e+01,7.317113005571947326e+01
4.133621905938436925e+01,7.493535306638221982e+01
3.852160536757983778e+01,7.764763992924947900e+01
3.664690316797967995e+01,8.048604127995743340e+01
3.217739393815992344e+01,8.475257351894521207e+01
2.941566267521139011e+01,8.898687689565109338e+01
2.933350475436191473e+01,9.146090335834658447e+01
2.612166819212338353e+01,9.570956906052553848e+01
2.260407159240138242e+01,9.924581279312715765e+01
2.522725570780535165e+01,1.033302368267094380e+02
2.208471250325698065e+01,1.086404920230237678e+02
2.242166937575886010e+01,1.101244159299921108e+02
2.034353135429596193e+01,1.131476651746405224e+02
2.161753133783674130e+01,1.183908973478016833e+02
1.766906443662492165e+01,1.215761728534004789e+02
1.941677459901411851e+01,1.211164947409778847e+02
2.137041157661589352e+01,1.265106995010015396e+02
2.324083247135143893e+01,1.272364684322376434e+02
2.185326704729213887e+01,1.268463696705443056e+02
2.598038604378691474e+01,1.308040990668254722e+02
2.584146005258720535e+01,1.307220847231723440e+02
2.759053783368512924e+01,1.300373919708859773e+02
3.092555797930296535e+01,1.274403695356095767e+02
3.351902298714960438e+01,1.283444714028236433e+02
3.465799767158892308e+01,1.262652310982099948e+02
3.728785508618484101e+01,1.247299542806912171e+02
4.186454496255529989e+01,1.242215861751423489e+02
